Altura (m),Idade,Sexo,Velocidade média (m/s),Cadência,Comprimento médio passada,Erro absoluto médio do comprimento de passo em metros,Desvio padrão comprimento passo medido em metros,Desvio padrão do erro de comprimento de passo em metros,Largura da passada,Erro largura da passada,Desvio padrão largura da passada,Comprimento médio de meio passo em metros,Erro absoluto médio do meio comprimento de passo em metros,Desvio padrão do comprimento médio de meio passo em metros,Desvio padrão do erro de comprimento de meio passo em metros,Comprimento do Swing em metros,Erro absoluto médio do swing em metros,Desvio padrão do swing em metros,Desvio padrão do erro de swing em metros,Comprimento do Stance em metros,Erro absoluto médio do stance em metros,Desvio padrão do stance em metros,Desvio padrão do erro de stance em metros,Distância inicial do pé em metros,Desvio padrão da distância inicial entre os pés,Ângulo médio de abertura das pernas durante a caminhada (°),Desvio padrão do ângulo médio dos passos em graus,Número de amostras do ângulo,Ângulo médio da coxa do joelho esquerdo,Desvio padrão do ângulo  médio da coxa do joelho esquerdo,Ângulo médio de flexão do joelho esquerdo,Desvio padrão do ângulo de flexão do joelho esquerdo,Ângulo médio de flexão do joelho direito,Desvio padrão do ângulo de flexão do joelho direito,Ângulo extensão do quadril (°),Desvio padrão do ângulo de extensão do quadril (°),Simetria do comprimento de passo,Desvio padrão da simetria do comprimento de passo,Movimento
1.7650,20.00,0,1.1125,47.1512,0.9145,0.2055,0.2055, 0.18,0.1513,0.0237,0.1612,0.4906,0.0456,0.2403,0.1951, 0.6512,0.2212,0.2514,0.2514,0.7514,0.2914,0.2499 ,0.2467,0.1750, 0.0875,10.2652,10.6565,55,-10.248292708513388,49.096105470784785,13.875871102051116,14.084018259365306,12.259485267910573,12.525109427365305,-2.9298650718199064,16.03693350375064,0.6733811150289957,0.4064337030869899,1
1.7650,20.00,0,1.1383,56.2161,0.9486,0.2044,0.2044, 0.17,0.1486,0.0264,0.1519,0.5209,0.0759,0.2142,0.1727, 0.6519,0.2219,0.2228,0.2228,0.6944,0.2344,0.2418 ,0.2338,0.1750, 0.0875,10.6890,10.7569,72,-11.105987563350368,48.321313732512984,13.591519165113896,13.742762086172531,12.193632693145755,12.105160653787385,1.1804089535496207,16.91806496234,0.8393134153538973,0.43247793719238514,1
1.7650,20.00,0,1.0350,49.2567,1.0494,0.1718,0.1718, 0.14,0.1523,0.0227,0.1421,0.5192,0.0742,0.1874,0.1548, 0.6240,0.1940,0.2071,0.2071,0.6586,0.1986,0.2279 ,0.2222,0.1750, 0.0875,10.0574,10.2984,112,-12.509437408347608,49.954958720098396,12.572364836037153,13.307344516411616,12.3339452408532,12.245013963791447,-1.7655575390549534,16.11706414657174,0.8737852062855717,0.3871306912708753,1
1.7650,20.00,0,1.0147,50.3831,1.0459,0.1560,0.1560, 0.13,0.1520,0.0230,0.1384,0.5146,0.0696,0.1690,0.1428, 0.6018,0.1718,0.1955,0.1955,0.6320,0.1720,0.2165 ,0.2121,0.1750, 0.0875,9.9857,10.2112,139,-10.10607577046841,51.14407756607882,13.14959366340819,13.680713614179716,12.960043245679401,12.012272059586014,-0.6808645256035993,17.075091283450853,0.8939694520547551,0.3530172958790337,1
1.8000,34.00,0,1.9597,60.9830,0.8740,0.3591,0.3591, 0.31,0.3065,-0.1375,0.1906,0.5331,0.0581,0.3175,0.2064, 0.7787,0.3087,0.2214,0.2214,0.8876,0.4076,0.1947 ,0.1947,0.1690, 0.0845,18.1632,10.6764,17,2.3923282523994995,28.35896056331297,11.748605344342662,11.451494849253839,17.54524691703559,16.834287814350944,6.819992403863735,4.284627229370509,0.5207437922468108,0.4074469499672418,1
1.8000,34.00,0,1.6838,64.1380,0.9986,0.2622,0.2622, 0.21,0.2673,-0.0983,0.1695,0.5406,0.0656,0.2373,0.1769, 0.7101,0.2401,0.2051,0.2051,0.7675,0.2875,0.2327 ,0.2327,0.1690, 0.0845,17.6627,10.3539,38,16.561388642656425,25.074927785806885,14.089639864116693,12.634342326216727,14.864274841324367,15.806180675362741,8.019709279829412,4.010505690806701,0.7471774766177733,0.4201382542184289,1
1.8000,34.00,0,1.5360,63.1377,1.0367,0.2119,0.2119, 0.16,0.2453,-0.0763,0.1543,0.5371,0.0621,0.1982,0.1577, 0.6699,0.1999,0.1909,0.1909,0.7028,0.2228,0.2310 ,0.2307,0.1690, 0.0845,17.1836,10.3863,60,19.238998821339678,22.804054678735838,13.577638454691419,13.394259017757522,16.367847455768768,16.148627677591225,5.846468367577267,22.976289198447002,0.8435300455623674,0.38896182858917233,1
1.8000,34.00,0,1.5257,67.7049,1.0590,0.1929,0.1929, 0.15,0.2465,-0.0775,0.1523,0.5428,0.0678,0.1747,0.1408, 0.6411,0.1711,0.1802,0.1802,0.6816,0.2016,0.2113 ,0.2111,0.1690, 0.0845,17.3789,10.2412,76,21.29335949012496,21.20988751707391,13.390969844629076,13.107433609064682,15.453396235909304,15.101823815467307,7.18585648985987,20.64355906579896,0.8524379172515508,0.34410613240566257,1
1.8000,34.00,0,1.3463,59.6454,1.0531,0.1512,0.1512, 0.12,0.2267,-0.0577,0.1464,0.5337,0.0587,0.1586,0.1330, 0.6138,0.1438,0.1755,0.1755,0.6535,0.1735,0.2029 ,0.2027,0.1690, 0.0845,15.5032,10.3712,109,18.727842559631167,21.164376333016175,11.936701337067968,12.250973226824655,14.323503278773488,14.931097256851377,8.374242207899872,17.46125502063732,0.8665959664747058,0.3128509002065192,1
1.8000,34.00,0,1.3280,59.7332,1.0454,0.1382,0.1382, 0.11,0.2255,-0.0565,0.1483,0.5315,0.0565,0.1457,0.1242, 0.5973,0.1273,0.1675,0.1675,0.6376,0.1576,0.1918 ,0.1917,0.1690, 0.0845,15.5948,10.6911,131,16.53667886687522,20.557140493884408,12.507021644318527,12.19005406386354,14.214278466126023,14.625869339747117,8.519111724090681,16.035410941487903,0.8746067668458329,0.2885898335850094,1
1.8000,34.00,0,1.3315,60.0710,1.0474,0.1280,0.1280, 0.11,0.2287,-0.0597,0.1484,0.5313,0.0563,0.1358,0.1167, 0.5861,0.1161,0.1597,0.1597,0.6268,0.1468,0.1819 ,0.1818,0.1690, 0.0845,15.7767,10.8240,153,14.610572679763735,21.158093226767182,12.90177030347721,12.638078981808249,14.177839796776604,14.111529925668659,8.83106315209708,14.906636321396514,0.8807118199750709,0.26911346829970184,1
1.8000,34.00,0,1.3458,60.1410,1.0478,0.1194,0.1194, 0.10,0.2288,-0.0598,0.1472,0.5307,0.0557,0.1275,0.1104, 0.5774,0.1074,0.1526,0.1526,0.6178,0.1378,0.1734 ,0.1733,0.1690, 0.0845,16.1011,10.8865,175,15.11633164189084,20.686692214180844,13.24728558666684,12.930540859562898,13.96456156586424,13.710915398224403,8.688136874884309,14.024096794251081,0.8867331799518033,0.25380284420669785,1
1.7500,21.00,0,1.3222,43.7102,0.8706,0.3293,0.3293, 0.12,0.1578,0.0232,0.2002,0.4876,0.1516,0.3164,0.2032, 0.7390,0.4000,0.2610,0.2610,0.8705,0.5375,0.2244 ,0.2244,0.1810, 0.0905,10.6281,9.1540,26,10.126176775001516,47.90980233227598,10.694932171554374,16.888777470774706,11.515864617753431,10.316775381831096,-1.7703091949720753,41.69168787006534,0.48833863938656225,0.4009624464197667,1
1.7500,21.00,0,1.1836,52.6304,0.9225,0.2030,0.2030, 0.08,0.1756,0.0054,0.1674,0.4733,0.1373,0.2365,0.1728, 0.6432,0.3042,0.2526,0.2526,0.7334,0.4004,0.2668 ,0.2668,0.1810, 0.0905,11.8425,9.6588,50,-9.39174357982237,60.6479511732523,12.981603709866263,15.71177495242121,13.073459075855261,11.846792029946117,4.569335382376504,45.603285661427854,0.6866884210947302,0.39516120530146664,1
1.7500,21.00,0,1.1481,57.5638,0.9033,0.1658,0.1658, 0.09,0.1700,0.0110,0.1524,0.4613,0.1253,0.1986,0.1543, 0.5885,0.2495,0.2385,0.2385,0.6612,0.3282,0.2638 ,0.2638,0.1810, 0.0905,11.8190,9.8157,70,-7.701446963672951,59.85532990159985,13.103982123353557,15.190065938676591,13.419451749816398,13.238417834181387,5.467062461556488,45.01243880424585,0.7667596801370918,0.3630251667203832,1
1.7500,21.00,0,1.0733,53.7534,0.9028,0.1444,0.1444, 0.08,0.1618,0.0192,0.1444,0.4540,0.1180,0.1755,0.1411, 0.5523,0.2133,0.2264,0.2264,0.6194,0.2864,0.2504 ,0.2504,0.1810, 0.0905,11.8335,9.1871,100,-20.19164476187243,60.039281943474016,12.371146105316324,14.85903138634883,13.509555870967993,12.73966904958834,9.264273112507809,43.0284795896795,0.7960275121976548,0.3269990468145104,1
1.7500,21.00,0,1.0631,56.4473,0.8981,0.1312,0.1312, 0.07,0.1689,0.0121,0.1459,0.4530,0.1170,0.1593,0.1299, 0.5361,0.1971,0.2105,0.2105,0.5900,0.2570,0.2389 ,0.2389,0.1810, 0.0905,11.8308,9.2413,120,-28.733377907865254,58.05228320877231,12.502509726323792,14.05013902301903,12.778490808863706,12.095640541549223,9.90178903132895,39.342373376558214,0.8387957408384795,0.3097953000625341,1
1.7500,21.00,0,1.0757,59.3181,0.9070,0.1257,0.1257, 0.08,0.1744,0.0066,0.1435,0.4600,0.1240,0.1496,0.1224, 0.5276,0.1886,0.1960,0.1960,0.5795,0.2465,0.2256 ,0.2256,0.1810, 0.0905,11.9899,9.3066,139,-29.239767963957792,57.46755424478409,12.680799449773138,14.056939333748732,12.189535673676332,11.554048044795916,7.825048177457529,38.78371865690825,0.857176145875553,0.29797904669013997,1
1.7500,21.00,0,1.1083,61.3206,0.9113,0.1203,0.1203, 0.07,0.1741,0.0069,0.1419,0.4648,0.1288,0.1436,0.1188, 0.5258,0.1868,0.1890,0.1890,0.5667,0.2337,0.2137 ,0.2137,0.1810, 0.0905,12.4859,9.5601,158,-26.1098164314842,59.41880573554709,13.118654019931862,14.433817585959808,12.034833110006113,11.492162967300429,7.39765727443194,38.229814979408374,0.8869889270490553,0.3063223717501355,1
1.7500,21.00,0,1.0919,62.8173,0.9171,0.1242,0.1242, 0.09,0.1755,0.0055,0.1416,0.4621,0.1261,0.1360,0.1138, 0.5129,0.1739,0.1826,0.1826,0.5565,0.2235,0.2038 ,0.2038,0.1810, 0.0905,12.2929,9.4507,178,-21.09312142418169,60.459691125111526,12.72896387923001,14.148352459086015,11.45243457122483,11.254055781818385,6.364189978747475,36.31925911619728,0.8837797742745299,0.28851518672480225,1
1.8000,22.00,0,1.4799,44.1318,0.8291,0.3709,0.3709, 0.23,0.1669,0.0081,0.2029,0.5012,0.1012,0.3171,0.2063, 0.7617,0.3617,0.2384,0.2384,0.8649,0.4649,0.2340 ,0.2340,0.1750, 0.0875,13.9675,8.1491,24,9.451939985082525,61.18902284024322,14.4388300898074,12.513720597218343,8.963997431090204,12.09044499583126,-8.15101290438721,6.974586820033061,0.5572991495700303,0.4733096888785199,1
1.8000,22.00,0,1.3570,57.3981,0.9461,0.2462,0.2462, 0.15,0.1823,-0.0073,0.1784,0.5064,0.1064,0.2385,0.1733, 0.6683,0.2683,0.2365,0.2365,0.7580,0.3580,0.2440 ,0.2440,0.1750, 0.0875,13.9484,9.4795,44,-5.701307577087794,59.52078579126107,11.957565229463682,11.22415578698824,10.382467296841977,13.802850817198136,-1.1245350591625112,10.16126954259762,0.6876246852272659,0.4005562807954471,1
1.8000,22.00,0,1.3911,63.9243,0.9742,0.1927,0.1927, 0.11,0.1884,-0.0134,0.1651,0.5083,0.1083,0.2014,0.1532, 0.6430,0.2430,0.2094,0.2094,0.6830,0.2830,0.2490 ,0.2490,0.1750, 0.0875,14.7369,9.3423,62,0.05100841257354916,59.29301132962135,12.622156427018318,11.84685273889763,12.4985488447979,15.44292999541374,-2.9850197443767983,10.095353146059063,0.8478909746508643,0.42698089663919675,1
1.8000,22.00,0,1.4262,66.1286,0.9843,0.1639,0.1639, 0.10,0.1905,-0.0155,0.1568,0.5006,0.1006,0.1769,0.1401, 0.6075,0.2075,0.2005,0.2005,0.6435,0.2435,0.2364 ,0.2364,0.1750, 0.0875,15.4444,9.4230,83,-3.63944338856288,58.96852592853863,12.526195336506513,11.675860231667638,12.719563288723979,15.910769690645655,-0.6550643480290682,10.639534925454713,0.872803818832523,0.38039452039966204,1
1.8000,22.00,0,1.3554,60.9099,0.9811,0.1306,0.1306, 0.08,0.1894,-0.0144,0.1461,0.5008,0.1008,0.1605,0.1290, 0.5835,0.1835,0.1911,0.1911,0.6262,0.2262,0.2195 ,0.2195,0.1750, 0.0875,14.8749,9.6109,115,-5.06994697435367,55.73093111683527,11.557800416056345,12.046303911291178,13.584470502597691,15.606173807596878,-2.9642542598211143,11.296969975683172,0.8700953637209344,0.344162547574913,1
1.8000,22.00,0,1.3521,63.2149,0.9826,0.1228,0.1228, 0.08,0.1927,-0.0177,0.1454,0.5004,0.1004,0.1474,0.1195, 0.5739,0.1739,0.1785,0.1785,0.6054,0.2054,0.2096 ,0.2096,0.1750, 0.0875,14.9461,9.5706,134,-1.2457368099703563,55.29512367617959,11.256503916774584,11.695181194503364,14.224530259135374,15.504994777910788,-1.906750776779833,11.636696510154698,0.9016460254056478,0.32526150365812095,1
1.8000,22.00,0,1.3365,67.1503,0.9802,0.1179,0.1179, 0.08,0.1943,-0.0193,0.1427,0.4929,0.0929,0.1386,0.1154, 0.5581,0.1581,0.1728,0.1728,0.5852,0.1852,0.2032 ,0.2032,0.1750, 0.0875,14.6749,9.5445,148,-1.8572103335195496,54.18817605466153,11.18547791372867,11.266299308585458,14.704946288790262,15.326053155014751,-1.9559611819176448,11.818826850658505,0.9155744120999127,0.3063391377339417,1
1.8000,22.00,0,1.3054,65.5257,0.9674,0.1149,0.1149, 0.08,0.1908,-0.0158,0.1452,0.4908,0.0908,0.1309,0.1102, 0.5461,0.1461,0.1671,0.1671,0.5760,0.1760,0.1934 ,0.1934,0.1750, 0.0875,14.5046,9.6074,174,-0.17573344601825186,54.799065503313955,11.554084703878848,11.83975746495219,14.986600557356821,15.399948544500091,-1.62359037561702,12.221552985719072,0.9131622370342238,0.28867110731052653,1
1.7620,39.00,0,2.0044,86.7009,0.8559,0.3859,0.3859, 0.24,0.2434,-0.0814,0.2505,0.5276,0.1121,0.3218,0.1967, 0.7875,0.3845,0.2185,0.2185,0.8721,0.4441,0.2215 ,0.2215,0.1620, 0.0810,17.0087,11.8299,12,23.396828633733605,66.26347952069472,17.74676303180008,21.98469735524955,20.834310990911046,21.86037954536839,-4.245353782348732,14.759697074467919,0.5589330990982608,0.425070169969651,1
1.7620,39.00,0,1.6300,86.5410,0.9766,0.2791,0.2791, 0.17,0.2381,-0.0761,0.2073,0.5427,0.1272,0.2426,0.1639, 0.7269,0.3239,0.1980,0.1980,0.7537,0.3257,0.2469 ,0.2469,0.1620, 0.0810,16.2341,12.5326,28,7.118731331639476,61.888275420610356,17.158201740709096,18.87234119716933,14.475623306375569,16.358267826045992,2.152189743685635,14.779150035743143,0.805697694908319,0.4494876951120486,1
1.7620,39.00,0,1.4352,85.5479,1.0374,0.2441,0.2441, 0.14,0.2184,-0.0564,0.1989,0.5511,0.1356,0.2042,0.1424, 0.6881,0.2851,0.1871,0.1871,0.7073,0.2793,0.2288 ,0.2288,0.1620, 0.0810,15.2339,12.5724,44,0.05291017580512498,57.34866943430862,14.626330094593898,16.670552730962466,15.153122176250031,15.056103301303798,0.2358327178355624,15.452316796513076,0.8649979107683102,0.40057382238693573,1
1.7620,39.00,0,1.2681,79.3592,1.0583,0.2056,0.2056, 0.13,0.2065,-0.0445,0.1899,0.5433,0.1278,0.1806,0.1332, 0.6462,0.2432,0.1878,0.1878,0.6775,0.2495,0.2134 ,0.2134,0.1620, 0.0810,13.4136,11.5023,65,-3.39089074349628,52.26232462148372,11.665889079387096,14.404226966484243,16.430271506789474,15.932434508741311,3.207604684000062,14.273183708114235,0.8641281709485513,0.35599454563848965,1
1.7620,39.00,0,1.3245,81.3377,1.0579,0.1898,0.1898, 0.12,0.2139,-0.0519,0.1893,0.5530,0.1375,0.1644,0.1207, 0.6375,0.2345,0.1726,0.1726,0.6637,0.2357,0.1981 ,0.1981,0.1620, 0.0810,14.4383,11.9314,80,-1.4253876444894844,52.10467087797827,11.729208436928506,14.774161482840311,16.601668809448856,16.445149510226695,0.7553881172642788,15.959058678450724,0.8896973856218683,0.3286039827181203,1
1.7620,39.00,0,1.3891,82.3900,1.0816,0.1838,0.1838, 0.12,0.2180,-0.0560,0.1831,0.5609,0.1454,0.1520,0.1111, 0.6317,0.2287,0.1608,0.1608,0.6557,0.2277,0.1845 ,0.1845,0.1620, 0.0810,15.3360,11.9840,95,-0.4121366432222018,51.94859663136357,12.070658275462625,15.033111643299598,16.13558646657618,16.136062677707724,2.813003298789142,16.106546280028212,0.904186564151908,0.305151027868662,1
1.7620,39.00,0,1.4133,83.2220,1.0983,0.1746,0.1746, 0.11,0.2166,-0.0546,0.1836,0.5638,0.1483,0.1428,0.1053, 0.6239,0.2209,0.1540,0.1540,0.6481,0.2201,0.1740 ,0.1740,0.1620, 0.0810,15.7865,12.0888,111,0.24512153082315183,53.692833679111835,13.317102830288501,15.673906020226614,15.557605365298615,15.376836630301703,1.4044663713439827,16.587361292412815,0.9120128939008872,0.2909281440513408,1
1.7100,23.00,1,1.4088,66.7503,0.7891,0.3951,0.3951, 0.32,0.2258,-0.0438,0.2338,0.4935,0.0485,0.3172,0.2273, 0.7424,0.3124,0.2589,0.2589,0.8744,0.4144,0.2175 ,0.2175,0.1820, 0.0910,11.1861,8.8487,15,-22.79066458538373,46.2787792346152,14.750068251479817,20.02464823996269,11.397024651843362,11.037360130110168,-14.38888656844708,12.256964555656488,0.4986699193459056,0.4293939620333918,1
1.7100,23.00,1,1.4856,70.4096,0.9395,0.2776,0.2776, 0.21,0.2170,-0.0350,0.1853,0.5153,0.0703,0.2379,0.1815, 0.6742,0.2442,0.2325,0.2325,0.7654,0.3054,0.2354 ,0.2354,0.1820, 0.0910,15.7516,9.6341,34,-2.519168045609029,52.72686200008417,10.193320020377925,14.898657836682927,20.350606020773917,19.814552635898472,-3.8633899639095404,14.481689893815597,0.6923027551797508,0.40853554290938504,1
1.7100,23.00,1,1.3849,64.3290,1.0014,0.2203,0.2203, 0.16,0.2062,-0.0242,0.1712,0.5260,0.0810,0.1988,0.1542, 0.6401,0.2101,0.2100,0.2100,0.7146,0.2546,0.2221 ,0.2221,0.1820, 0.0910,15.0796,10.3956,58,-11.469382574182484,55.45117683171579,13.075294429950109,15.660302272286348,19.29796316531948,19.55702579592616,-4.20056741745862,13.783190780588171,0.7679331038821839,0.36560779492035456,1
1.7100,23.00,1,1.2157,61.9160,1.0239,0.1875,0.1875, 0.13,0.2048,-0.0228,0.1681,0.5200,0.0750,0.1751,0.1416, 0.6053,0.1753,0.2004,0.2004,0.6787,0.2187,0.2112 ,0.2112,0.1820, 0.0910,13.3793,10.3234,83,-7.520674507931185,56.13450153192074,13.033575541197742,13.790223885340192,16.42373259188078,17.335479172590404,-0.6009105444622271,14.990172040121255,0.7907026494067504,0.3252380312958018,1
1.7100,23.00,1,1.1430,56.3927,1.0171,0.1460,0.1460, 0.11,0.1965,-0.0145,0.1617,0.5260,0.0810,0.1583,0.1281, 0.5999,0.1699,0.1833,0.1833,0.6539,0.1939,0.2007 ,0.2007,0.1820, 0.0910,12.7435,9.8939,116,-8.412265028044198,51.98145027615081,14.429514372921059,14.833270532270646,15.03823489515497,16.51369415451667,-1.8938224255022091,14.701756990417392,0.8437030684983964,0.31507725606703707,1
1.7100,23.00,1,1.1817,58.4186,1.0357,0.1449,0.1449, 0.11,0.1945,-0.0125,0.1603,0.5372,0.0922,0.1503,0.1215, 0.5930,0.1630,0.1718,0.1718,0.6519,0.1919,0.1874 ,0.1874,0.1820, 0.0910,13.0191,10.4096,135,-5.152257867185779,53.19141130308442,14.27824898467667,14.550948790291857,16.952361118656174,17.551385099408243,-0.2434072262898115,15.25641404254869,0.849134716035929,0.2980778772095893,1
1.7100,23.00,1,1.1759,60.0293,1.0502,0.1506,0.1506, 0.12,0.1953,-0.0133,0.1585,0.5346,0.0896,0.1398,0.1145, 0.5825,0.1525,0.1632,0.1632,0.6364,0.1764,0.1801 ,0.1801,0.1820, 0.0910,12.9422,10.4128,155,-4.247448799431493,52.80416945255199,16.03757477859252,16.192072028777513,16.794086471784027,17.8010862820255,-1.4017922828470835,15.50749557842928,0.8644972241241549,0.28029893080392154,1
1.7100,23.00,1,1.1974,61.1385,1.0501,0.1413,0.1413, 0.11,0.1914,-0.0094,0.1554,0.5343,0.0893,0.1311,0.1079, 0.5760,0.1460,0.1550,0.1550,0.6258,0.1658,0.1724 ,0.1724,0.1820, 0.0910,12.9416,10.5638,175,-4.239570676861268,53.307585047403066,16.09741565780775,16.204114350024863,16.700128647813646,17.73268163792024,-0.5277315648957253,15.564657670264399,0.8767949861464397,0.2655342224380793,1
1.6800,59.00,0,1.6276,62.0479,0.8846,0.3672,0.3672, 0.27,0.2181,-0.0431,0.2485,0.5394,0.0944,0.3197,0.1922, 0.7786,0.3486,0.2245,0.2245,0.8957,0.4357,0.1806 ,0.1806,0.1750, 0.0875,14.2961,12.7246,18,16.047160734792456,40.41547489852172,11.32282790859733,12.931984570494926,15.062082486932487,16.57858199174486,-9.958219637655766,9.295907043422964,0.491850723172338,0.3632510595644913,1
1.6800,59.00,0,1.5373,72.2666,1.0145,0.2672,0.2672, 0.19,0.2119,-0.0369,0.2109,0.5496,0.1046,0.2420,0.1676, 0.6972,0.2672,0.2169,0.2169,0.7939,0.3339,0.2103 ,0.2103,0.1750, 0.0875,14.8760,14.2195,37,11.541086870941726,46.30670640186267,11.192156755590421,11.201054161203352,15.775484336095072,17.69288372459703,-1.5638339460517243,11.954339608990212,0.660816257257548,0.3523238523009066,1
1.6800,59.00,0,1.5224,73.1350,1.0545,0.2209,0.2209, 0.15,0.1980,-0.0230,0.1902,0.5398,0.0948,0.2023,0.1525, 0.6486,0.2186,0.2061,0.2061,0.7286,0.2686,0.2145 ,0.2145,0.1750, 0.0875,16.1234,14.2575,57,7.965012473492797,48.902463066710304,12.111265969981583,11.706036582772697,14.795316417218888,15.812014244217808,-3.6779432152800156,11.392402623691877,0.7414848950289518,0.3242595332659135,1
1.6800,59.00,0,1.4479,68.6466,1.0448,0.1837,0.1837, 0.14,0.1833,-0.0083,0.1795,0.5584,0.1134,0.1898,0.1463, 0.6657,0.2357,0.1892,0.1892,0.6835,0.2235,0.2123 ,0.2123,0.1750, 0.0875,15.5635,14.3226,82,7.043100448322462,50.047380593024094,13.409547566544212,12.429456421179681,13.581462811240035,14.19135704071342,0.0007453055465121468,11.793281958965386,0.9033548731508487,0.4260610982231981,1
1.6800,59.00,0,1.3046,63.1612,1.1251,0.1912,0.1912, 0.15,0.1880,-0.0130,0.1641,0.5498,0.1048,0.1722,0.1378, 0.6414,0.2114,0.1814,0.1814,0.6541,0.1941,0.2052 ,0.2052,0.1750, 0.0875,14.1822,13.6162,113,5.73705364860713,52.99553166463132,12.938665446759156,11.425058607699038,14.55104042272242,14.819422983960274,-1.6653292609997927,12.275876478016306,0.9271346208485651,0.3925386641619929,1
1.6800,59.00,0,1.2932,62.5758,1.1007,0.1817,0.1817, 0.15,0.1848,-0.0098,0.1582,0.5387,0.0937,0.1601,0.1330, 0.6193,0.1893,0.1764,0.1764,0.6283,0.1683,0.2004 ,0.1994,0.1750, 0.0875,14.2518,13.0247,138,5.891224514954623,52.235325433355264,12.097836575819233,11.04897541536554,15.137778430345506,15.06085238941061,-0.6630503821922832,12.266942712287019,0.943302012250119,0.364059742829055,1
1.6800,59.00,0,1.3071,62.7991,1.0872,0.1754,0.1754, 0.15,0.1824,-0.0074,0.1526,0.5322,0.0872,0.1496,0.1268, 0.6034,0.1734,0.1704,0.1704,0.6113,0.1513,0.1928 ,0.1920,0.1750, 0.0875,14.6181,12.8658,161,7.161641185747426,52.83555176893253,11.891942760794391,10.875517145665594,15.009346103559055,15.191678455292584,-1.249439426878281,11.891184552137824,0.9508015750175373,0.3397618219051206,1
1.8000,22.00,0,1.7034,64.7623,0.8772,0.3614,0.3614, 0.21,0.2357,-0.0607,0.2604,0.5145,0.1145,0.3218,0.2032, 0.7624,0.3624,0.2464,0.2464,0.8807,0.4807,0.2066 ,0.2066,0.1750, 0.0875,14.2337,10.8282,17,21.439959119177377,26.72127260201655,11.787160744904671,13.635592907492528,4.613233559919924,3.312075518544177,-10.46776894327251,9.888992054803632,0.4813842084862269,0.3509591358201215,1
1.8000,22.00,0,1.4269,81.8576,0.9069,0.2550,0.2550, 0.18,0.2197,-0.0447,0.2165,0.4891,0.0891,0.2419,0.1865, 0.6628,0.2628,0.2458,0.2458,0.7376,0.3376,0.2639 ,0.2639,0.1750, 0.0875,12.7241,11.7220,32,8.528808575525417,44.47669159649434,12.68771990782888,12.818962296552042,4.222616081304859,3.0654946961110343,-2.049091163333877,12.570734355600715,0.7014904391719667,0.3867817430509668,1
1.8000,22.00,0,1.3950,89.6215,0.9192,0.2174,0.2174, 0.16,0.2061,-0.0311,0.2057,0.5034,0.1034,0.2061,0.1611, 0.6412,0.2412,0.2196,0.2196,0.6769,0.2769,0.2517 ,0.2517,0.1750, 0.0875,13.7124,12.1543,46,5.355381368894881,46.00037622700351,12.800780135681524,13.29887226024037,5.9223800830281785,6.546615423274556,-2.263073266413707,12.290728801094469,0.8326599266962801,0.3916675134412354,1
1.8000,22.00,0,1.3864,92.0167,0.9326,0.1940,0.1940, 0.14,0.1956,-0.0206,0.1934,0.4972,0.0972,0.1821,0.1476, 0.6046,0.2046,0.2097,0.2097,0.6407,0.2407,0.2381 ,0.2381,0.1750, 0.0875,14.2183,12.4060,61,4.115070567245385,44.76114469523493,13.624217210551627,14.122810109405282,8.139483551271288,9.989900613138895,-3.338935945813085,12.262409815556529,0.8564016343394786,0.35388774978109666,1
1.8000,22.00,0,1.3480,87.8373,0.9762,0.1965,0.1965, 0.15,0.1881,-0.0131,0.1848,0.5115,0.1115,0.1771,0.1463, 0.5885,0.1885,0.1954,0.1954,0.6400,0.2400,0.2280 ,0.2280,0.1750, 0.0875,13.9473,12.4136,80,7.188690604269203,44.61434227629638,11.545918122328251,13.357914198148517,10.010866060423144,12.305704105507854,-1.8909080886123075,11.68366079362713,0.8602872794935751,0.34427238717220526,1
1.8000,22.00,0,1.2514,76.9759,0.9735,0.1634,0.1634, 0.13,0.1931,-0.0181,0.1722,0.5099,0.1099,0.1628,0.1358, 0.5755,0.1755,0.1837,0.1837,0.6207,0.2207,0.2169 ,0.2169,0.1750, 0.0875,13.1822,12.2304,110,7.8553694023146265,44.74729132193346,10.661540592408993,12.903795756480614,10.49562812071119,12.08162933436571,-1.297547779499951,12.489090013901082,0.880231276862766,0.32143626255303664,1
1.8000,22.00,0,1.2252,78.0110,0.9749,0.1511,0.1511, 0.12,0.1903,-0.0153,0.1682,0.5046,0.1046,0.1525,0.1294, 0.5605,0.1605,0.1774,0.1774,0.6041,0.2041,0.2077 ,0.2077,0.1750, 0.0875,12.9745,12.1740,128,8.620826045462247,44.61413120764664,10.560753669223413,12.523996834833959,10.233712429218642,11.707970507516174,-0.5913665385050431,12.65820273083962,0.8871254749418622,0.3011195571697073,1
1.8000,22.00,0,1.2410,79.2704,0.9649,0.1487,0.1487, 0.12,0.1903,-0.0153,0.1648,0.4997,0.0997,0.1442,0.1240, 0.5488,0.1488,0.1705,0.1705,0.5895,0.1895,0.2008 ,0.2008,0.1750, 0.0875,13.0914,12.3334,144,7.053376577408675,45.59865606603436,11.27189831864806,12.98299127873178,10.005988356614205,11.197757998182409,-0.551696525897658,12.989569249391366,0.8973659334946467,0.2865870329437203,1
